UNIT,TIMESTAMP,TYPE,MARKET,INSTRUMENT,MAPPED_INSTRUMENT,BASE,QUOTE,BASE_ID,QUOTE_ID,TRANSFORM_FUNCTION,OPEN,HIGH,LOW,CLOSE,FIRST_TRADE_TIMESTAMP,LAST_TRADE_TIMESTAMP,FIRST_TRADE_PRICE,HIGH_TRADE_PRICE,HIGH_TRADE_TIMESTAMP,LOW_TRADE_PRICE,LOW_TRADE_TIMESTAMP,LAST_TRADE_PRICE,TOTAL_TRADES,TOTAL_TRADES_BUY,TOTAL_TRADES_SELL,TOTAL_TRADES_UNKNOWN,VOLUME,QUOTE_VOLUME,VOLUME_BUY,QUOTE_VOLUME_BUY,VOLUME_SELL,QUOTE_VOLUME_SELL,VOLUME_UNKNOWN,QUOTE_VOLUME_UNKNOWN
DAY,1712275200,954,kraken,SOLUSD,SOL-USD,SOL,USD,3,5,,184,185.11,168.11,174.45,1712275202,1712361587,184,185.11,1712278651,168.11,1712320663,174.45,38400,18016,20384,0,734722.93274119,129022681.492124,308091.92136613,54122687.7850044,426631.01137506,74899993.7070833,0,0
DAY,1712361600,954,kraken,SOLUSD,SOL-USD,SOL,USD,3,5,,174.45,180,173.64,178.78,1712361602,1712447999,174.46,180,1712444951,173.64,1712370447,178.78,14578,9313,5265,0,240359.57692373,42579583.209879,125135.60816634,22175838.1922447,115223.96875739,20403745.0176383,0,0
DAY,1712448000,954,kraken,SOLUSD,SOL-USD,SOL,USD,3,5,,178.78,182.71,176.85,179.53,1712448000,1712534361,178.78,182.71,1712455829,176.85,1712527556,179.53,14755,8333,6422,0,209021.67331037,37576972.1833731,90606.57248646,16290478.8809085,118415.10082391,21286493.3024628,0,0
DAY,1712534400,954,kraken,SOLUSD,SOL-USD,SOL,USD,3,5,,179.53,184.9,175.49,180.73,1712534402,1712620787,179.49,184.9,1712568460,175.49,1712545864,180.73,25098,13428,11670,0,495240.29363547,89376668.5164817,248983.54370216,44971968.7645637,246256.74993331,44404699.7519159,0,0
DAY,1712620800,954,kraken,SOLUSD,SOL-USD,SOL,USD,3,5,,180.73,180.89,169.2,172.35,1712620802,1712707161,180.73,180.89,1712621885,169.2,1712675522,172.35,20459,10976,9483,0,353567.30261368,61860114.3077278,162242.89599606,28391001.2339351,191324.40661762,33469113.073797,0,0
DAY,1712707200,954,kraken,SOLUSD,SOL-USD,SOL,USD,3,5,,172.35,175.98,162,173.39,1712707202,1712793588,172.29,175.98,1712787944,162,1712752725,173.39,28900,15909,12991,0,548957.79603606,92871280.4947953,277131.37645618,47098473.2116799,271826.41957988,45772807.2831149,0,0
DAY,1712793600,954,kraken,SOLUSD,SOL-USD,SOL,USD,3,5,,173.39,176.38,170.02,172.56,1712793602,1712879987,173.39,176.38,1712860917,170.02,1712836713,172.56,17602,9658,7944,0,342189.40826299,59280307.906687,154448.59778175,26819271.714094,187740.81048124,32461036.1925931,0,0
DAY,1712880000,954,kraken,SOLUSD,SOL-USD,SOL,USD,3,5,,172.56,175.9,138.87,153.3,1712880002,1712966393,172.5,175.9,1712901789,138.87,1712946989,153.3,47575,21905,25670,0,870780.44949629,137983314.466082,415296.31378674,66104473.5515222,455484.13570955,71878840.9144851,0,0
DAY,1712966400,954,kraken,SOLUSD,SOL-USD,SOL,USD,3,5,,153.3,154.97,115.04,138.5,1712966400,1713052791,153.29,154.97,1712985855,115.04,1713038967,138.5,71052,31956,39096,0,1487431.28074685,201602732.491132,607162.87788661,82500311.345959,880268.40286024,119102421.145142,0,0
DAY,1713052800,954,kraken,SOLUSD,SOL-USD,SOL,USD,3,5,,138.5,152.78,133.58,151.47,1713052800,1713139175,138.62,152.78,1713136841,133.58,1713115538,151.47,34645,18595,16050,0,706044.0865876,99758377.2083803,383895.53861001,54463380.8464493,322148.54797759,45294996.3619337,0,0
DAY,1713139200,954,kraken,SOLUSD,SOL-USD,SOL,USD,3,5,,151.47,156.12,133.71,138.65,1713139200,1713225581,151.37,156.12,1713163309,133.71,1713207808,138.65,32591,14502,18089,0,766517.16450032,111319186.303938,304216.25239974,44154115.7967204,462300.91210058,67165070.5072134,0,0
DAY,1713225600,954,kraken,SOLUSD,SOL-USD,SOL,USD,3,5,,138.65,140.68,126.59,136.31,1713225602,1713311947,138.6,140.68,1713231310,126.59,1713284543,136.31,34701,16625,18076,0,695666.1342839,92879438.1932074,342830.80611906,45982814.5130962,352835.32816484,46896623.6801109,0,0
DAY,1713312000,954,kraken,SOLUSD,SOL-USD,SOL,USD,3,5,,136.31,142.71,126.92,132.02,1713312004,1713398351,136.29,142.71,1713329836,126.92,1713370032,132.02,31807,16215,15592,0,653306.64653071,87219934.4264359,332420.33041856,44421700.0656227,320886.31611215,42798234.3608137,0,0
DAY,1713398400,954,kraken,SOLUSD,SOL-USD,SOL,USD,3,5,,132.02,143.96,127.79,142.06,1713398417,1713484792,131.8,143.96,1713480222,127.79,1713428599,142.06,33956,17747,16209,0,958875.38315783,129736358.600029,480101.5362203,65201857.394706,478773.84693753,64534501.2052815,0,0
DAY,1713484800,954,kraken,SOLUSD,SOL-USD,SOL,USD,3,5,,142.06,147.72,128.49,142.48,1713484813,1713571159,142.1,147.72,1713540627,128.49,1713494892,142.48,40166,20396,19770,0,991106.157895,137826879.84975,476948.6038354,66513434.8157992,514157.5540596,71313445.0339588,0,0
DAY,1713571200,954,kraken,SOLUSD,SOL-USD,SOL,USD,3,5,,142.48,152.28,139.8,151.2,1713571201,1713657575,142.52,152.28,1713643798,139.8,1713575154,151.2,19037,11277,7760,0,400929.95434101,58463563.5096872,223131.39360262,32538819.0188193,177798.56073839,25924744.4908658,0,0
DAY,1713657600,954,kraken,SOLUSD,SOL-USD,SOL,USD,3,5,,151.2,153.52,146.5,148.72,1713657600,1713743978,151.26,153.52,1713669150,146.5,1713717476,148.72,17502,8728,8774,0,382853.38302017,57318419.4241084,155841.98853865,23331023.6371469,227011.39448152,33987395.7869626,0,0
DAY,1713744000,954,kraken,SOLUSD,SOL-USD,SOL,USD,3,5,,148.72,158.4,146.84,157.03,1713744008,1713830381,148.73,158.4,1713826659,146.84,1713752809,157.03,24707,14727,9980,0,499544.73153725,76332115.3797403,254124.39135187,38859466.695209,245420.34018538,37472648.6845269,0,0
DAY,1713830400,954,kraken,SOLUSD,SOL-USD,SOL,USD,3,5,,157.03,160.19,153.18,154.67,1713830406,1713916795,157.02,160.19,1713894242,153.18,1713857784,154.67,23395,11246,12149,0,474888.61956638,74438540.39136,212364.13648094,33357246.3739702,262524.48308544,41081294.0173927,0,0
DAY,1713916800,954,kraken,SOLUSD,SOL-USD,SOL,USD,3,5,,154.67,159.78,145.58,147.71,1713916803,1714003185,154.66,159.78,1713937432,145.58,1713999720,147.71,32889,15119,17770,0,716481.81728014,111095236.722811,355635.37980981,55391962.9277365,360846.43747033,55703273.7950156,0,0
DAY,1714003200,954,kraken,SOLUSD,SOL-USD,SOL,USD,3,5,,147.71,149.46,142.05,144.85,1714003207,1714089597,147.71,149.46,1714005961,142.05,1714051258,144.85,24608,12610,11998,0,570572.13073061,83250518.9451176,234059.5383086,34225374.4966609,336512.59242201,49025144.4484529,0,0
DAY,1714089600,954,kraken,SOLUSD,SOL-USD,SOL,USD,3,5,,144.85,145.97,138.28,139.06,1714089605,1714175962,144.84,145.97,1714141120,138.28,1714171447,139.06,17560,9291,8269,0,334592.46995387,47866086.555349,143687.18952946,20600580.2113682,190905.28042441,27265506.3439756,0,0
DAY,1714176000,954,kraken,SOLUSD,SOL-USD,SOL,USD,3,5,,139.06,143,133.08,141.22,1714176028,1714262233,139.16,143,1714248154,133.08,1714180647,141.22,15422,8764,6658,0,218825.87321005,30151185.0118522,113589.54926123,15677116.1739441,105236.32394882,14474068.8379074,0,0
DAY,1714262400,954,kraken,SOLUSD,SOL-USD,SOL,USD,3,5,,141.22,144.61,137.19,137.91,1714262418,1714348776,141.24,144.61,1714272965,137.19,1714348019,137.91,13039,5987,7052,0,221729.14909563,31479350.5681612,59232.43709667,8427784.3863343,162496.71199896,23051566.1818268,0,0
DAY,1714348800,954,kraken,SOLUSD,SOL-USD,SOL,USD,3,5,,137.91,138.88,133.46,137.66,1714348801,1714435194,137.92,138.88,1714349951,133.46,1714409891,137.66,16324,9165,7159,0,225735.28354385,30632314.4634674,107813.89731724,14641239.2423775,117921.38622661,15991075.2210917,0,0
DAY,1714435200,954,kraken,SOLUSD,SOL-USD,SOL,USD,3,5,,137.66,139.81,121.11,126.68,1714435200,1714521571,137.67,139.81,1714438453,121.11,1714505259,126.68,30392,14989,15403,0,547225.06964907,70211670.738639,233119.20514646,29713028.981388,314105.86450261,40498641.7572473,0,0
DAY,1714521600,954,kraken,SOLUSD,SOL-USD,SOL,USD,3,5,,126.68,135.76,118.06,134.51,1714521612,1714607982,126.68,135.76,1714589593,118.06,1714548389,134.51,30916,16298,14618,0,620979.56570067,78736327.7691063,300507.79248377,38291116.485681,320471.7732169,40445211.2834218,0,0
DAY,1714608000,954,kraken,SOLUSD,SOL-USD,SOL,USD,3,5,,134.51,140.68,128.13,137.64,1714608023,1714694399,134.51,140.68,1714687460,128.13,1714627943,137.64,27071,14701,12370,0,500840.58825943,67921275.02915,254424.11394142,34465196.504586,246416.47431801,33456078.5245647,0,0
DAY,1714694400,954,kraken,SOLUSD,SOL-USD,SOL,USD,3,5,,137.64,145.07,136,143.72,1714694407,1714780734,137.64,145.07,1714779033,136,1714734518,143.72,25553,14512,11041,0,574713.50114673,80815522.5249254,301959.60598024,42486067.4890626,272753.89516649,38329455.0358623,0,0
DAY,1714780800,954,kraken,SOLUSD,SOL-USD,SOL,USD,3,5,,143.72,149,142.54,146.05,1714780811,1714867143,143.72,149,1714820488,142.54,1714788802,146.05,12398,7384,5014,0,210515.4833317,30746110.3929637,107699.18537071,15751226.1346479,102816.29796099,14994884.2583164,0,0
DAY,1714867200,954,kraken,SOLUSD,SOL-USD,SOL,USD,3,5,,146.05,148.08,143.23,145.71,1714867209,1714953583,146.06,148.08,1714921198,143.23,1714873367,145.71,10853,6090,4763,0,197798.96127419,28859932.9369774,96957.38150517,14180229.5437415,100841.57976902,14679703.3932369,0,0
DAY,1714953600,954,kraken,SOLUSD,SOL-USD,SOL,USD,3,5,,145.71,156.75,145.55,152.79,1714953600,1715039919,145.71,156.75,1714990309,145.55,1714965305,152.79,25450,14423,11027,0,460610.76813592,70095192.9669992,251996.58741869,38325499.755425,208614.18071723,31769693.2115707,0,0
DAY,1715040000,954,kraken,SOLUSD,SOL-USD,SOL,USD,3,5,,152.79,159.36,148,148.01,1715040003,1715126386,152.8,159.36,1715073556,148,1715126228,148.01,24065,12115,11950,0,455009.50717926,70199064.8115834,191301.11605713,29689183.9711578,263708.39112213,40509880.8404242,0,0
DAY,1715126400,954,kraken,SOLUSD,SOL-USD,SOL,USD,3,5,,148.01,149.89,139.89,142.13,1715126409,1715212799,148,149.89,1715136349,139.89,1715203025,142.13,19939,10491,9448,0,332589.11114534,48401903.5138251,155330.02066532,22691772.8609697,177259.09048002,25710130.6528563,0,0
DAY,1715212800,954,kraken,SOLUSD,SOL-USD,SOL,USD,3,5,,142.13,153.26,140.66,152.67,1715212809,1715299181,142.09,153.26,1715295133,140.66,1715252655,152.67,17414,10859,6555,0,276269.54554587,40592354.5117181,153672.31356591,22641539.6796,122597.23197996,17950814.8321222,0,0
DAY,1715299200,954,kraken,SOLUSD,SOL-USD,SOL,USD,3,5,,152.67,155.58,144.41,146.05,1715299212,1715385564,152.64,155.58,1715324648,144.41,1715380068,146.05,21897,14112,7785,0,310129.09787068,46365901.5968142,170124.26075443,25475461.1674407,140004.83711625,20890440.4293736,0,0
DAY,1715385600,954,kraken,SOLUSD,SOL-USD,SOL,USD,3,5,,146.05,147.6,143.12,145.39,1715385620,1715471951,146.02,147.6,1715390018,143.12,1715426267,145.39,11031,6652,4379,0,162397.98594411,23631120.2863477,81631.75695362,11888171.6000706,80766.22899049,11742948.6862782,0,0
DAY,1715472000,954,kraken,SOLUSD,SOL-USD,SOL,USD,3,5,,145.39,147.62,142.53,143.43,1715472064,1715558340,145.31,147.62,1715493662,142.53,1715549115,143.43,9579,5583,3996,0,179348.19153118,25978469.1618715,85122.03569548,12330013.3385196,94226.1558357,13648455.8233499,0,0
DAY,1715558400,954,kraken,SOLUSD,SOL-USD,SOL,USD,3,5,,143.43,150.68,137.92,147.41,1715558408,1715644780,143.42,150.68,1715618147,137.92,1715579642,147.41,19965,11290,8675,0,344708.18108658,50116806.0650905,165149.91765204,24129457.7288927,179558.26343454,25987348.3361978,0,0
DAY,1715644800,954,kraken,SOLUSD,SOL-USD,SOL,USD,3,5,,147.41,148.97,141.63,142.01,1715644851,1715731072,147.39,148.97,1715664296,141.63,1715696455,142.01,15324,8199,7125,0,185250.00545239,26784865.8101816,76212.78831711,11070926.878972,109037.21713528,15713938.9312117,0,0
DAY,1715731200,954,kraken,SOLUSD,SOL-USD,SOL,USD,3,5,,142.01,158.74,141.12,158.56,1715731211,1715817592,142,158.74,1715816448,141.12,1715734076,158.56,23282,14321,8961,0,416538.75840908,63064792.629065,230750.57907581,34873112.4806983,185788.17933327,28191680.1483681,0,0
DAY,1715817600,954,kraken,SOLUSD,SOL-USD,SOL,USD,3,5,,158.56,164.62,156.67,159.27,1715817602,1715903954,158.53,164.62,1715853541,156.67,1715880565,159.27,23945,14011,9934,0,401609.00943318,64444190.985605,223991.90300113,35913507.5356599,177617.10643205,28530683.4499462,0,0
DAY,1715904000,954,kraken,SOLUSD,SOL-USD,SOL,USD,3,5,,159.27,172.37,159.27,169.52,1715904005,1715990393,159.27,172.37,1715962926,159.27,1715904005,169.52,25146,15314,9832,0,514336.19829415,85589946.8433436,282178.99769298,46850848.3773474,232157.20060117,38739098.4659966,0,0
DAY,1715990400,954,kraken,SOLUSD,SOL-USD,SOL,USD,3,5,,169.52,175.89,168.72,172.51,1715990402,1716076780,169.5,175.89,1716030312,168.72,1715992375,172.51,13698,8050,5648,0,198740.43198436,34339442.5624798,104567.13266545,18070503.3033275,94173.29931891,16268939.2591519,0,0
DAY,1716076800,954,kraken,SOLUSD,SOL-USD,SOL,USD,3,5,,172.51,175,166.29,169.95,1716076810,1716163169,172.5,175,1716095946,166.29,1716131650,169.95,13921,7609,6312,0,199673.32162197,33996864.5811784,89474.7460648,15303253.3578632,110198.57555717,18693611.2233151,0,0
DAY,1716163200,954,kraken,SOLUSD,SOL-USD,SOL,USD,3,5,,169.95,188,167.73,186.76,1716163208,1716249559,170.04,188,1716235138,167.73,1716168992,186.76,32752,19599,13153,0,491492.08647585,88876597.6227097,276845.04907047,50011169.3746161,214647.03740538,38865428.2480911,0,0
DAY,1716249600,954,kraken,SOLUSD,SOL-USD,SOL,USD,3,5,,186.76,188.77,174.39,178.21,1716249602,1716335922,186.71,188.77,1716251150,174.39,1716320098,178.21,26217,13991,12226,0,385219.50135598,69521714.1451191,176057.41012236,31723685.1719905,209162.09123362,37798028.9731311,0,0
DAY,1716336000,954,kraken,SOLUSD,SOL-USD,SOL,USD,3,5,,178.21,183.3,175.01,176.87,1716336002,1716422399,178.14,183.3,1716394241,175.01,1716353149,176.87,22217,11046,11171,0,346248.6198342,62129595.2755376,148511.63599897,26727487.519825,197736.98383523,35402107.7557157,0,0
DAY,1716422400,954,kraken,SOLUSD,SOL-USD,SOL,USD,3,5,,176.87,180.79,165.36,176.01,1716422402,1716508778,176.91,180.79,1716500691,165.36,1716494443,176.01,26356,13604,12752,0,372525.69229855,64809336.8222637,170083.57113972,29610832.8321776,202442.12115883,35198503.9900888,0,0
DAY,1716508800,954,kraken,SOLUSD,SOL-USD,SOL,USD,3,5,,176.01,176.02,162.44,167.75,1716508802,1716595168,176,176.02,1716508818,162.44,1716539553,167.75,19374,10997,8377,0,252966.90750836,42375721.5331789,127879.86561297,21464029.3070565,125087.04189539,20911692.226124,0,0
DAY,1716595200,954,kraken,SOLUSD,SOL-USD,SOL,USD,3,5,,167.75,170.5,166.07,168.3,1716595202,1716681586,167.76,170.5,1716635305,166.07,1716599008,168.3,11468,5328,6140,0,207406.18761131,34761830.1230826,63492.8211194,10697134.6934165,143913.36649191,24064695.4296647,0,0
DAY,1716681600,954,kraken,SOLUSD,SOL-USD,SOL,USD,3,5,,168.3,168.3,161,163.29,1716681602,1716767994,168.3,168.3,1716681654,161,1716747317,163.29,17137,9167,7970,0,385558.34343661,63388875.2787475,126244.50728025,20742146.5430343,259313.83615636,42646728.7357115,0,0
DAY,1716768000,954,kraken,SOLUSD,SOL-USD,SOL,USD,3,5,,163.29,172,163.29,169.98,1716768002,1716854376,163.29,172,1716830189,163.29,1716768008,169.98,17568,11304,6264,0,210262.32738996,35216477.4018711,110926.13922325,18602145.5419953,99336.18816671,16614331.8598745,0,0
DAY,1716854400,954,kraken,SOLUSD,SOL-USD,SOL,USD,3,5,,169.98,173,164.32,168.56,1716854402,1716940788,170,173,1716902829,164.32,1716870892,168.56,17978,10920,7058,0,252876.5488073,42610321.3378773,124653.13109863,21070900.2725549,128223.41770867,21539421.0653238,0,0
DAY,1716940800,954,kraken,SOLUSD,SOL-USD,SOL,USD,3,5,,168.56,173.79,167,168.06,1716940802,1717027144,168.56,173.79,1716964146,167,1716974959,168.06,20839,12847,7992,0,336646.57665556,57087749.5678106,188558.52285571,32080783.5327521,148088.05379985,25006966.0350599,0,0
DAY,1717027200,954,kraken,SOLUSD,SOL-USD,SOL,USD,3,5,,168.06,172.39,163.55,166.97,1717027202,1717113493,168.06,172.39,1717090931,163.55,1717056900,166.97,15999,9219,6780,0,223862.12654404,37626260.5844438,116474.00925895,19679744.075935,107388.11728509,17946516.5085097,0,0
DAY,1717113600,954,kraken,SOLUSD,SOL-USD,SOL,USD,3,5,,166.97,170.72,163.81,165.49,1717113600,1717199979,166.97,170.72,1717159111,163.81,1717172302,165.49,13380,7017,6363,0,203215.88911966,33850448.3262198,86743.61092701,14486783.8198173,116472.27819265,19363664.5064046,0,0
DAY,1717200000,954,kraken,SOLUSD,SOL-USD,SOL,USD,3,5,,165.49,167.69,165.49,166.02,1717200002,1717286351,165.5,167.69,1717256542,165.5,1717200002,166.02,4816,2843,1973,0,37860.04742492,6318922.03962945,14802.64669274,2471514.04320345,23057.40073218,3847407.99642613,0,0
DAY,1717286400,954,kraken,SOLUSD,SOL-USD,SOL,USD,3,5,,166.02,166.87,161.5,163.15,1717286402,1717372790,166.02,166.87,1717292328,161.5,1717351546,163.15,7709,4131,3578,0,83230.34858554,13647581.544446,29279.1194259,4791657.86423516,53951.22915964,8855923.68021194,0,0
DAY,1717372800,954,kraken,SOLUSD,SOL-USD,SOL,USD,3,5,,163.15,167.26,161.63,164.91,1717372802,1717459168,163.15,167.26,1717422607,161.63,1717375566,164.91,13448,8580,4868,0,205605.14508428,33940865.7247255,119498.48882757,19779352.3251116,86106.65625671,14161513.3996135,0,0
DAY,1717459200,954,kraken,SOLUSD,SOL-USD,SOL,USD,3,5,,164.91,171.89,164.37,171.82,1717459202,1717545599,164.86,171.89,1717545352,164.37,1717460396,171.82,13469,9355,4114,0,182673.76309452,30678918.3107857,116734.07258641,19637567.1786585,65939.69050811,11041351.1321292,0,0
DAY,1717545600,954,kraken,SOLUSD,SOL-USD,SOL,USD,3,5,,171.82,175.47,171.19,173.51,1717545602,1717631978,171.82,175.47,1717592580,171.19,1717548565,173.51,14123,8967,5156,0,216662.42376064,37595330.2322402,123209.52151944,21392545.4455898,93452.9022412,16202784.7866472,0,0
DAY,1717632000,954,kraken,SOLUSD,SOL-USD,SOL,USD,3,5,,173.51,174.33,167.64,170.01,1717632002,1717718387,173.54,174.33,1717641159,167.64,1717704164,170.01,15503,6191,9312,0,281641.98515044,48401667.2577816,83039.03321245,14258502.7737081,198602.95193799,34143164.4840778,0,0
DAY,1717718400,954,kraken,SOLUSD,SOL-USD,SOL,USD,3,5,,170.01,172.6,153.02,162.49,1717718402,1717804766,170.02,172.6,1717763403,153.02,1717784123,162.49,24061,11445,12616,0,474274.04930875,78149453.7079246,210049.59731396,34733580.6980319,264224.45199479,43415873.0098945,0,0
DAY,1717804800,954,kraken,SOLUSD,SOL-USD,SOL,USD,3,5,,162.49,163.75,157.5,157.76,1717804802,1717891152,162.49,163.75,1717831776,157.5,1717885900,157.76,12262,4747,7515,0,132513.60092558,21267580.8967526,53566.44013914,8599427.85164533,78947.16078644,12668153.0451094,0,0
DAY,1717891200,954,kraken,SOLUSD,SOL-USD,SOL,USD,3,5,,157.76,162.95,156.63,162.07,1717891202,1717977590,157.77,162.95,1717959993,156.63,1717903613,162.07,7872,5106,2766,0,122856.99045484,19688994.343896,73567.43956146,11801856.1227053,49289.55089338,7887138.22118676,0,0
DAY,1717977600,954,kraken,SOLUSD,SOL-USD,SOL,USD,3,5,,162.07,163.25,157.35,158.97,1717977600,1718063993,162.07,163.25,1718034930,157.35,1718003536,158.97,10648,5657,4991,0,179412.34048448,28680301.9371188,67754.18345456,10886370.4940356,111658.15702992,17793931.4430825,0,0
DAY,1718064000,954,kraken,SOLUSD,SOL-USD,SOL,USD,3,5,,158.97,159.58,145.03,149.5,1718064000,1718150395,158.97,159.58,1718068511,145.03,1718126590,149.5,22228,11005,11223,0,328536.48754299,49880180.6361269,140676.23321103,21310490.2530219,187860.25433196,28569690.3831042,0,0
DAY,1718150400,954,kraken,SOLUSD,SOL-USD,SOL,USD,3,5,,149.5,161.89,145.56,155.17,1718150400,1718236772,149.41,161.89,1718197784,145.56,1718156819,155.17,22430,12778,9652,0,358631.72610649,55577106.1832528,193621.40748413,30029180.1665289,165010.31862236,25547926.0167239,0,0
DAY,1718236800,954,kraken,SOLUSD,SOL-USD,SOL,USD,3,5,,155.17,155.17,146,147.28,1718236800,1718323161,155.17,155.17,1718236800,146,1718293400,147.28,14676,8211,6465,0,162246.88457072,24279464.2868027,66486.41712881,9955735.62597222,95760.46744191,14323728.6608293,0,0
DAY,1718323200,954,kraken,SOLUSD,SOL-USD,SOL,USD,3,5,,147.28,148.89,138.01,143.07,1718323200,1718409591,147.23,148.89,1718343019,138.01,1718384276,143.07,19094,9381,9713,0,404522.07337227,58162578.4825983,172955.97187101,24875401.9249138,231566.10150126,33287176.5576809,0,0
DAY,1718409600,954,kraken,SOLUSD,SOL-USD,SOL,USD,3,5,,143.07,145.5,142.84,145.45,1718409600,1718495970,143.06,145.5,1718494742,142.84,1718410317,145.45,6766,4665,2101,0,77997.12013055,11260888.9656851,45917.96717381,6631702.26714811,32079.15295674,4629186.69853596,0,0
DAY,1718496000,954,kraken,SOLUSD,SOL-USD,SOL,USD,3,5,,145.45,151.18,143.11,151.16,1718496000,1718582379,145.44,151.18,1718582354,143.11,1718514044,151.16,8119,5434,2685,0,123388.51821294,18118399.1656086,69773.71851882,10256574.6602395,53614.79969412,7861824.50536981,0,0
DAY,1718582400,954,kraken,SOLUSD,SOL-USD,SOL,USD,3,5,,151.16,151.5,139.66,143.14,1718582400,1718668762,151.18,151.5,1718584716,139.66,1718641216,143.14,14107,6968,7139,0,207804.52633276,30088518.1765347,87367.90649742,12657689.6505221,120436.61983534,17430828.5260153,0,0
DAY,1718668800,954,kraken,SOLUSD,SOL-USD,SOL,USD,3,5,,143.14,143.64,128,137.35,1718668800,1718755134,143.23,143.64,1718669156,128,1718675157,137.35,26258,12750,13508,0,538319.23614986,73038831.7715226,240681.89800946,32691495.1620425,297637.3381404,40347336.6094799,0,0
DAY,1718755200,954,kraken,SOLUSD,SOL-USD,SOL,USD,3,5,,137.35,141.82,134.49,135.7,1718755200,1718841530,137.35,141.82,1718780730,134.49,1718838018,135.7,12907,7663,5244,0,234685.87585704,32448048.0496493,122646.16488635,17021396.8743356,112039.71097069,15426651.1753134,0,0
DAY,1718841600,954,kraken,SOLUSD,SOL-USD,SOL,USD,3,5,,135.7,141.2,131.73,133.43,1718841600,1718927923,135.6,141.2,1718882298,131.73,1718899747,133.43,13308,7806,5502,0,216054.3847182,29265479.5564952,104098.26520471,14122826.2899427,111956.11951349,15142653.2665537,0,0
DAY,1718928000,954,kraken,SOLUSD,SOL-USD,SOL,USD,3,5,,133.43,135.28,128.6,134.58,1718928000,1719014333,133.43,135.28,1719010974,128.6,1718993263,134.58,17031,9017,8014,0,285866.57462553,37619843.1772508,122556.54611473,16180215.1397185,163310.0285108,21439628.0375289,0,0
DAY,1719014400,954,kraken,SOLUSD,SOL-USD,SOL,USD,3,5,,134.58,136.65,133.08,133.69,1719014400,1719100734,134.54,136.65,1719037156,133.08,1719017453,133.69,5748,3881,1867,0,59559.57696763,8017209.3572808,34573.9916779,4655356.69034766,24985.58528973,3361852.66693317,0,0
DAY,1719100800,954,kraken,SOLUSD,SOL-USD,SOL,USD,3,5,,133.69,135.2,128.1,128.55,1719100800,1719187175,133.69,135.2,1719103061,128.1,1719186026,128.55,8909,5098,3811,0,135267.79386119,17838010.2778102,63174.55825178,8390594.33426168,72093.23560941,9447415.94354921,0,0
DAY,1719187200,954,kraken,SOLUSD,SOL-USD,SOL,USD,3,5,,128.55,132.46,122,132.25,1719187200,1719273573,128.57,132.46,1719273188,122,1719221610,132.25,22740,12645,10095,0,372784.01148733,47460446.4154826,183539.37789853,23445754.4657382,189244.6335888,24014691.9497475,0,0
DAY,1719273600,954,kraken,SOLUSD,SOL-USD,SOL,USD,3,5,,132.25,139.93,131.02,136.55,1719273600,1719359950,132.27,139.93,1719329766,131.02,1719279317,136.55,15623,9150,6473,0,291694.24547197,39818017.3604496,146641.73184876,20007107.3374128,145052.51362321,19810910.0230353,0,0
DAY,1719360000,954,kraken,SOLUSD,SOL-USD,SOL,USD,3,5,,136.55,140.34,134.59,136.68,1719360000,1719446378,136.54,140.34,1719368141,134.59,1719422452,136.68,12059,6633,5426,0,245465.16442862,33639289.147582,110727.97551781,15241791.0306981,134737.18891081,18397498.116883,0,0
DAY,1719446400,954,kraken,SOLUSD,SOL-USD,SOL,USD,3,5,,136.68,150.93,135.09,149.53,1719446400,1719532776,136.67,150.93,1719498424,135.09,1719470899,149.53,20908,12285,8623,0,323248.39069801,47240655.6894766,178194.44714999,26035957.8595692,145053.94354802,21204697.8299078,0,0
DAY,1719532800,954,kraken,SOLUSD,SOL-USD,SOL,USD,3,5,,149.53,150.53,138.82,139.69,1719532800,1719619162,149.49,150.53,1719538801,138.82,1719608994,139.69,21142,10229,10913,0,282423.59246188,40553903.7532778,115587.23612566,16670364.5951194,166836.35633622,23883539.1581597,0,0
DAY,1719619200,954,kraken,SOLUSD,SOL-USD,SOL,USD,3,5,,139.69,142.95,139.55,139.92,1719619200,1719705578,139.7,142.95,1719655364,139.55,1719701252,139.92,8287,5105,3182,0,92455.91125775,13083629.4876883,39015.5051649,5522754.37240937,53440.40609285,7560875.1152779,0,0
DAY,1719705600,954,kraken,SOLUSD,SOL-USD,SOL,USD,3,5,,139.92,147.28,137,146.48,1719705600,1719791875,139.92,147.28,1719787078,137,1719723930,146.48,13868,8294,5574,0,188783.29381045,26743637.1028837,90295.26018697,12835570.256649,98488.03362348,13908066.8462333,0,0
DAY,1719792000,954,kraken,SOLUSD,SOL-USD,SOL,USD,3,5,,146.48,149,145.59,146.53,1719792000,1719878325,146.45,149,1719849722,145.59,1719834828,146.53,16365,9581,6784,0,328532.77184008,48376420.8222946,178073.49040083,26262250.9530737,150459.28143925,22114169.8692267,0,0
DAY,1719878400,954,kraken,SOLUSD,SOL-USD,SOL,USD,3,5,,146.53,154.74,146,153.75,1719878400,1719964793,146.52,154.74,1719962436,146,1719879579,153.75,18943,11533,7410,0,270049.05309498,40725391.4823018,145833.6301826,21952275.0343577,124215.42291238,18773116.4479452,0,0
